Index, Altitude, kalmanAltitude, kalmanVelocity, kalmanAcceleration, ax, ay, az, islaunch, isApogee1, isApogee2, isApogee3
0,1563.42,1560.74,0.53,-5.36,-1.14,0.79,-10.21,0,0,0,0
1,1563.03,1561.78,0.27,-7.01,-1.03,0.68,-10.21,0,0,0,0
2,1563.03,1562.18,-0.12,-7.79,-1.19,0.81,-10.19,0,0,0,0
3,1563.61,1562.56,-0.25,-8.24,-0.98,0.76,-10.22,0,0,0,0
4,1563.13,1562.64,-0.81,-8.55,-0.95,0.77,-10.21,0,0,0,0
5,1563.61,1562.82,-1.09,-8.73,-1.3,1.01,-10.13,0,0,0,0
6,1563.32,1562.83,-1.65,-8.89,-1.08,0.59,-10.24,0,0,0,0
7,1563.51,1562.85,-2.11,-9,-1.54,0.85,-10.16,0,0,0,0
8,1563.32,1562.77,-2.71,-9.09,-0.92,0.83,-10.23,0,0,0,0
9,1563.61,1562.74,-3.16,-9.14,-1.14,0.94,-10.19,0,0,0,0
10,1563.7,1562.7,-3.6,-9.17,-0.9,0.76,-10.21,0,0,0,0
11,1563.8,1562.65,-4.04,-9.2,-1.26,0.54,-10.29,0,0,0,0
12,1563.42,1562.46,-4.62,-9.21,-1.66,0.8,-10.18,0,0,0,0
13,1563.32,1562.24,-5.2,-9.23,-0.87,0.41,-10.33,0,0,0,0
14,1563.7,1562.1,-5.64,-9.2,-0.86,0.32,-10.33,0,0,0,0
15,1563.61,1561.92,-6.09,-9.16,-1.32,1.48,-10.1,0,0,0,0
16,1563.8,1561.76,-6.49,-9.09,-1.4,0.94,-10.14,0,0,0,0
17,1563.32,1561.48,-6.99,-9.05,-0.58,0.19,-10.48,0,0,0,0
18,1563.51,1561.25,-7.39,-8.95,-1.59,1.85,-9.89,0,0,0,0
19,1563.61,1561.03,-7.75,-8.84,-1.59,0.78,-10.13,0,0,0,0
20,1563.8,1560.85,-8.05,-8.71,-1.38,1.05,-10.03,0,0,0,0
21,1563.9,1560.67,-8.31,-8.56,-1,1.13,-10.11,0,0,0,0
22,1563.9,1560.48,-8.55,-8.39,-1.51,0.84,-10.11,0,0,0,0
23,1563.22,1560.18,-8.86,-8.25,-1.44,1.23,-9.95,0,0,0,0
24,1564.09,1560.04,-9,-8.04,-1.35,1.23,-10,0,0,0,0
25,1563.61,1559.82,-9.19,-7.85,-1.45,1.15,-10.14,0,0,0,0
26,1563.42,1559.57,-9.37,-7.66,-1.38,1.01,-10.18,0,0,0,0
27,1563.42,1559.34,-9.5,-7.45,-1.24,1.22,-10.11,0,0,0,0
28,1563.13,1559.08,-9.64,-7.25,-1.55,1.21,-10.11,0,0,0,0
29,1563.13,1558.84,-9.73,-7.04,-1.55,0.73,-10.25,0,0,0,0
30,1563.61,1558.71,-9.7,-6.78,0.19,1.49,-10.04,0,0,0,0
31,1563.32,1558.55,-9.68,-6.54,-1.63,1.49,-10.01,0,0,0,0
32,1563.22,1558.39,-9.63,-6.3,-1.05,1.51,-9.9,0,0,0,0
33,1563.32,1558.28,-9.54,-6.04,-1.49,1.9,-9.92,0,0,0,0
34,1563.8,1558.25,-9.36,-5.77,-0.79,1.48,-10.11,0,0,0,0
35,1563.22,1558.15,-9.24,-5.53,-1.31,1.47,-10.04,0,0,0,0
36,1562.94,1558.03,-9.14,-5.3,-1.4,1.37,-10.06,0,0,0,0
37,1563.42,1558,-8.95,-5.06,-0.78,2.04,-10.44,0,0,0,0
38,1563.42,1557.98,-8.74,-4.82,-1.27,1.27,-10.14,0,0,0,0
39,1563.32,1557.97,-8.54,-4.59,-0.43,1.06,-10.37,0,0,0,0
40,1563.51,1558,-8.3,-4.36,-0.89,1.69,-9.97,0,0,0,0
41,1563.32,1558.01,-8.08,-4.14,-1.08,0.5,-10.3,0,0,0,0
42,1562.74,1557.95,-7.92,-3.96,-1.09,0.9,-10.17,0,0,0,0
43,1563.32,1557.99,-7.68,-3.76,-1.33,1.82,-10.02,0,0,0,0
44,1563.42,1558.06,-7.43,-3.57,-0.69,1.42,-10.11,0,0,0,0
45,1563.32,1558.12,-7.19,-3.38,-1.03,1.3,-10.15,0,0,0,0
46,1563.03,1558.15,-6.98,-3.22,-1.67,2.4,-9.67,0,0,0,0
47,1563.03,1558.18,-6.77,-3.06,-2.22,1.78,-9.75,0,0,0,0
48,1563.42,1558.28,-6.53,-2.9,-0.09,1.18,-10.32,0,0,0,0
49,1563.99,1558.46,-6.22,-2.73,-2.15,2.01,-9.63,0,0,0,0
50,1563.42,1558.56,-5.99,-2.59,-2.49,2.09,-10.11,0,0,0,0
51,1563.8,1558.71,-5.74,-2.44,-1.04,2.13,-10.06,0,0,0,0
52,1564.18,1558.91,-5.45,-2.3,-2.19,1.83,-9.84,0,0,0,0
53,1563.8,1559.05,-5.22,-2.18,-2.31,1.44,-10.03,0,0,0,0
54,1563.99,1559.2,-4.99,-2.06,-1.45,0.94,-10.1,0,0,0,0
55,1563.8,1559.33,-4.79,-1.95,-1.01,1.92,-9.99,1,0,0,0
56,1563.8,1559.45,-4.6,-1.86,-1.37,1.42,-10.03,1,0,0,0
57,1563.42,1559.52,-4.45,-1.78,-1.49,2.04,-9.87,1,0,0,0
58,1563.32,1559.57,-4.32,-1.71,-1.53,2.07,-10.1,1,0,0,0
59,1563.13,1559.6,-4.22,-1.65,-0.97,1.48,-10.3,1,0,0,0
60,1563.13,1559.63,-4.1,-1.59,-0.93,1.36,-9.7,1,0,0,0
61,1563.51,1559.72,-3.96,-1.52,-2.08,2.98,-9.66,1,0,0,0
62,1563.03,1559.74,-3.87,-1.47,-0.22,2.18,-10.19,1,0,0,0
63,1563.32,1559.79,-3.76,-1.42,-0.27,-1.13,-11.17,1,0,0,0
64,1563.22,1559.84,-3.66,-1.37,-0.24,0.78,-10.21,1,0,0,0
65,1563.42,1559.91,-3.55,-1.32,-2.55,2.07,-9.6,1,0,0,0
66,1563.22,1559.96,-3.45,-1.28,-0.55,1.1,-10.09,1,0,0,0
67,1563.51,1560.04,-3.34,-1.23,0.1,0.56,-10.39,1,0,0,0
68,1563.42,1560.11,-3.24,-1.19,-0.32,0.62,-10.35,1,0,0,0
69,1563.7,1560.21,-3.13,-1.15,-1.48,0.81,-10.42,1,0,0,0
70,1563.22,1560.24,-3.05,-1.12,-1.44,1.08,-10.01,1,0,0,0
71,1563.61,1560.33,-2.95,-1.08,-2.16,2,-9.79,1,0,0,0
72,1563.61,1560.41,-2.85,-1.04,-1.91,2.68,-9.79,1,0,0,0
73,1563.03,1560.42,-2.81,-1.02,-1.47,2.52,-10.18,1,0,0,0
74,1563.22,1560.45,-2.75,-1,-1.25,2.1,-10.12,1,0,0,0
75,1563.22,1560.49,-2.68,-0.98,-2.47,0.54,-9.36,1,0,0,0
76,1563.61,1560.57,-2.6,-0.95,-2.22,1.72,-9.88,1,0,0,1
77,1563.51,1560.64,-2.53,-0.92,-1.58,2.2,-10.01,1,0,0,1
78,1563.22,1560.67,-2.48,-0.9,-2.17,2.2,-9.71,1,0,0,1
79,1563.99,1560.79,-2.38,-0.87,-2.25,2.74,-9.62,1,0,0,1
80,1563.8,1560.88,-2.3,-0.85,-0.82,2.23,-9.67,1,0,0,1
81,1563.22,1560.89,-2.26,-0.84,-1.47,2.13,-9.91,1,0,0,1
82,1563.42,1560.93,-2.22,-0.82,-1.26,2.04,-9.97,1,0,0,1
83,1563.42,1560.97,-2.17,-0.81,-0.39,1.93,-10.1,1,0,0,1
84,1563.9,1561.07,-2.1,-0.79,-1,2.87,-9.8,1,0,0,1
85,1563.32,1561.09,-2.07,-0.78,-1.6,2.18,-9.96,1,0,0,1
86,1563.51,1561.13,-2.03,-0.77,-0.56,1.18,-10.46,1,0,0,1
87,1563.32,1561.15,-2,-0.76,-1.71,2.76,-9.62,1,0,0,1
88,1563.13,1561.15,-1.99,-0.76,-1.76,2.93,-9.71,1,0,0,1
89,1563.42,1561.18,-1.96,-0.75,-0.99,1.66,-10.37,1,0,0,1
90,1563.7,1561.24,-1.91,-0.74,-1.72,2.68,-9.89,1,0,0,1
91,1563.51,1561.28,-1.88,-0.73,-1.94,2.36,-10.02,1,0,0,1
92,1563.22,1561.28,-1.87,-0.73,-1.39,2.31,-9.85,1,0,0,1
93,1563.22,1561.28,-1.86,-0.72,-1.2,2.6,-9.9,1,0,0,1
94,1563.42,1561.31,-1.84,-0.72,-1.73,1.44,-9.97,1,0,0,1
95,1563.42,1561.33,-1.81,-0.71,-1.87,2.37,-9.74,1,0,0,1
96,1563.7,1561.39,-1.77,-0.7,-1.34,2.33,-9.84,1,0,0,1
97,1563.51,1561.42,-1.75,-0.7,-0.65,1.4,-9.88,1,0,0,1
98,1563.7,1561.47,-1.72,-0.69,-1.51,1.82,-10.03,1,0,0,1
99,1563.51,1561.5,-1.7,-0.69,-1.52,1.98,-10.01,1,0,0,1
100,1563.99,1561.57,-1.65,-0.68,-1.27,2.26,-9.97,1,0,0,1
101,1563.61,1561.61,-1.63,-0.68,-1.6,2.32,-9.96,1,0,0,1
102,1563.99,1561.68,-1.59,-0.67,-1.41,1.24,-10.08,1,0,0,1
103,1563.32,1561.67,-1.6,-0.67,-1.54,2.66,-9.62,1,0,0,1
104,1563.9,1561.73,-1.57,-0.66,-1.12,2.05,-10.05,1,0,0,1
105,1563.7,1561.76,-1.55,-0.66,-1.41,1.6,-10.03,1,0,0,1
106,1563.7,1561.79,-1.54,-0.66,-1.37,1.34,-10.39,1,0,0,1
107,1563.8,1561.83,-1.52,-0.66,-1.87,2.12,-9.66,1,0,0,1
108,1563.32,1561.81,-1.54,-0.67,-1.33,1.78,-10.01,1,0,0,1
109,1563.99,1561.87,-1.51,-0.66,-1.83,1.51,-9.96,1,0,0,1
110,1563.8,1561.9,-1.5,-0.66,-1.46,2.21,-9.8,1,0,0,1
111,1562.74,1561.81,-1.55,-0.68,-0.16,2.17,-10.1,1,0,0,1
112,1563.51,1561.81,-1.56,-0.68,-1.66,2.94,-10.34,1,0,0,1
113,1563.61,1561.82,-1.56,-0.69,-1.44,2.74,-10.45,1,0,0,1
114,1563.32,1561.81,-1.57,-0.69,-4.15,1.11,-8.22,1,0,0,1
115,1563.22,1561.78,-1.59,-0.69,-2.52,0.59,-9.7,1,0,0,1
116,1563.7,1561.8,-1.58,-0.69,-0.09,1.51,-10.32,1,0,0,1
117,1562.94,1561.73,-1.63,-0.71,0.54,2.23,-10.61,1,0,0,1
118,1563.13,1561.69,-1.65,-0.72,-1.49,1.43,-9.99,1,0,0,1
119,1563.7,1561.72,-1.64,-0.71,-1.32,0.79,-9.95,1,0,0,1
120,1564.09,1561.79,-1.6,-0.7,-1.63,1.58,-9.86,1,0,0,1
121,1563.99,1561.84,-1.58,-0.7,-1.17,2.3,-10.24,1,0,0,1
122,1563.99,1561.89,-1.55,-0.69,-1.09,3.16,-9.9,1,0,0,1
123,1562.84,1561.81,-1.6,-0.71,-3.28,3.66,-9.45,1,0,0,1
124,1563.51,1561.81,-1.61,-0.71,-1.73,1.66,-9.92,1,0,0,1
125,1563.22,1561.78,-1.63,-0.72,-1.54,5.02,-9.15,1,0,0,1
126,1563.42,1561.77,-1.64,-0.72,-1.06,2.37,-9.47,1,0,0,1
127,1563.03,1561.71,-1.67,-0.73,-2.61,0.59,-10.24,1,0,0,1
128,1563.42,1561.71,-1.68,-0.73,-3.59,1.92,-9.19,1,0,0,1
129,1563.22,1561.68,-1.69,-0.73,-2.54,3.4,-9.38,1,0,0,1
130,1563.13,1561.64,-1.71,-0.74,-1.73,2.83,-9.45,1,0,0,1
131,1563.13,1561.61,-1.73,-0.74,-1.81,2.33,-9.8,1,0,0,1
132,1563.22,1561.58,-1.75,-0.75,-1.58,1.07,-9.99,1,0,0,1
133,1563.61,1561.6,-1.73,-0.74,-3.47,2.1,-9.41,1,0,0,1
134,1563.42,1561.61,-1.73,-0.74,-3,4.09,-9.05,1,0,0,1
135,1563.61,1561.63,-1.72,-0.74,-1.45,1.65,-10.04,1,0,0,1
136,1563.61,1561.64,-1.71,-0.73,-0.87,1.05,-10.22,1,0,0,1
137,1563.13,1561.61,-1.73,-0.74,-1.3,0.96,-10.14,1,0,0,1
138,1563.32,1561.59,-1.74,-0.74,-1.77,1.73,-9.93,1,0,0,1
139,1563.42,1561.59,-1.74,-0.74,-1.81,2.09,-9.87,1,0,0,1
140,1563.42,1561.59,-1.74,-0.74,-1.31,1.77,-10.03,1,0,0,1
141,1563.9,1561.64,-1.71,-0.74,-1.6,1.2,-9.82,1,0,0,1
142,1563.9,1561.69,-1.68,-0.73,-1.47,2.07,-9.89,1,0,0,1
143,1563.7,1561.72,-1.67,-0.73,-1.43,1.84,-10.07,1,0,0,1
144,1563.7,1561.74,-1.66,-0.72,-1.38,1.36,-10.12,1,0,0,1
145,1563.13,1561.7,-1.69,-0.73,-2.39,1.5,-10.07,1,0,0,1
146,1563.51,1561.7,-1.69,-0.73,-1.47,1.58,-10.07,1,0,0,1
147,1563.61,1561.71,-1.68,-0.73,-1.33,1.32,-10.19,1,0,0,1
148,1563.7,1561.73,-1.67,-0.73,-1.98,1.99,-9.73,1,0,0,1
149,1563.42,1561.72,-1.68,-0.73,-1.4,1.31,-10.08,1,0,0,1
150,1563.32,1561.7,-1.7,-0.74,-1.52,1.48,-10.07,1,0,0,1
151,1563.32,1561.68,-1.71,-0.74,-1.77,1.84,-9.93,1,0,0,1
152,1563.22,1561.65,-1.73,-0.75,-1.74,1.56,-10.12,1,0,0,1
153,1563.61,1561.66,-1.72,-0.75,-1.4,1.54,-10.05,1,0,0,1
154,1563.7,1561.69,-1.71,-0.74,-1.33,1.44,-9.7,1,0,0,1
155,1563.42,1561.68,-1.71,-0.74,-2,2.04,-9.76,1,0,0,1
156,1564.09,1561.75,-1.68,-0.73,-1.77,1.75,-9.77,1,0,0,1
157,1563.61,1561.75,-1.68,-0.73,-1.02,1.41,-10.16,1,0,0,1
158,1563.13,1561.71,-1.71,-0.74,-0.87,1.05,-10.45,1,0,0,1
159,1563.42,1561.69,-1.72,-0.75,-1.56,1.54,-10.05,1,0,0,1
160,1563.61,1561.7,-1.71,-0.74,-1.18,1.53,-10.16,1,0,0,1
161,1563.9,1561.74,-1.69,-0.74,-0.96,1.55,-10.09,1,0,0,1
162,1563.61,1561.75,-1.69,-0.74,-1.71,1.82,-9.7,1,0,0,1
163,1563.32,1561.73,-1.7,-0.74,-1.61,1.54,-10.02,1,0,0,1
164,1563.32,1561.7,-1.72,-0.75,-1.24,1.23,-10.09,1,0,0,1
165,1563.51,1561.7,-1.72,-0.75,-1.13,1.75,-10.01,1,0,0,1
166,1563.42,1561.69,-1.73,-0.75,-1.47,1.82,-9.94,1,0,0,1
167,1563.8,1561.72,-1.72,-0.75,-1.23,1.28,-10.12,1,0,0,1
168,1563.7,1561.74,-1.71,-0.74,-1.05,1.48,-10.15,1,0,0,1
169,1563.22,1561.7,-1.73,-0.75,-1.32,1.62,-10.15,1,0,0,1
170,1563.51,1561.7,-1.74,-0.75,-1.01,1.31,-10.4,1,0,0,1
171,1563.61,1561.7,-1.74,-0.75,-1.44,1.27,-10.37,1,0,0,1
172,1563.61,1561.71,-1.73,-0.75,-1.47,1.68,-9.96,1,0,0,1
173,1563.8,1561.74,-1.72,-0.75,-1.54,1.76,-10.03,1,0,0,1
174,1563.7,1561.75,-1.71,-0.75,-1.23,1.19,-10.15,1,0,0,1
175,1563.51,1561.75,-1.72,-0.75,-1.58,1.08,-10.16,1,0,0,1
176,1563.32,1561.72,-1.73,-0.75,-1.32,1.89,-9.96,1,0,0,1
177,1563.03,1561.66,-1.77,-0.76,-1.18,1.86,-10.03,1,0,0,1
178,1562.84,1561.58,-1.82,-0.78,-1.08,0.89,-10.3,1,0,0,1
179,1563.32,1561.56,-1.83,-0.78,-1.56,0.9,-10.17,1,0,0,1
180,1563.42,1561.56,-1.83,-0.78,-2.39,2.29,-9.62,1,0,0,1
181,1563.13,1561.52,-1.84,-0.78,-1.65,2.23,-9.86,1,0,0,1
182,1563.42,1561.52,-1.84,-0.78,-1.22,1.31,-10.15,1,0,0,1
183,1563.61,1561.54,-1.83,-0.78,-1.32,1.54,-10.05,1,0,0,1
184,1563.51,1561.54,-1.83,-0.77,-1.15,1.46,-10.23,1,0,0,1
185,1563.22,1561.52,-1.84,-0.78,-1.74,1.59,-9.83,1,0,0,1
186,1563.9,1561.57,-1.8,-0.77,-2.28,2.26,-9.59,1,0,0,1
187,1563.32,1561.55,-1.81,-0.77,-1.59,1.69,-10.09,1,0,0,1
188,1563.8,1561.59,-1.79,-0.76,-0.86,1.09,-10.34,1,0,0,1
189,1563.42,1561.59,-1.79,-0.76,-1.67,2.07,-10.05,1,0,0,1
190,1563.51,1561.59,-1.79,-0.76,-1.09,1.06,-10.3,1,0,0,1
191,1563.51,1561.59,-1.78,-0.76,-1.64,1.51,-9.99,1,0,0,1
192,1564.18,1561.67,-1.74,-0.75,-1.4,1.65,-10.07,1,0,0,1
193,1563.8,1561.71,-1.72,-0.74,-1.12,1.23,-10.15,1,0,0,1
194,1563.13,1561.66,-1.75,-0.75,-1.4,1.57,-10.01,1,0,0,1
195,1563.7,1561.68,-1.74,-0.75,-1.29,1.47,-10.07,1,0,0,1
196,1563.32,1561.66,-1.75,-0.75,-1.45,1.48,-10.01,1,0,0,1
197,1563.7,1561.68,-1.74,-0.75,-1.3,1.72,-9.95,1,0,0,1
198,1563.32,1561.66,-1.75,-0.75,-1.34,0.9,-10.27,1,0,0,1
199,1563.51,1561.66,-1.75,-0.75,-1.46,1.27,-10.47,1,0,0,1
200,1563.99,1561.71,-1.72,-0.74,-1.81,1.62,-9.84,1,0,0,1
201,1563.22,1561.68,-1.74,-0.75,-1.27,1.46,-10.17,1,0,0,1
202,1563.42,1561.66,-1.75,-0.75,-1.14,1.08,-10.2,1,0,0,1
203,1563.42,1561.65,-1.76,-0.76,-1.49,1.49,-10.03,1,0,0,1
204,1563.7,1561.67,-1.75,-0.75,-1.48,1.81,-9.93,1,0,0,1
205,1563.9,1561.72,-1.72,-0.75,-1.5,1.7,-9.98,1,0,0,1
206,1563.61,1561.72,-1.72,-0.74,-1.7,1.23,-10.05,1,0,0,1
207,1563.51,1561.72,-1.72,-0.75,-1.3,1.3,-10.11,1,0,0,1
208,1563.03,1561.66,-1.76,-0.76,-1.33,1.81,-9.96,1,0,0,1
209,1563.51,1561.66,-1.76,-0.76,-1.55,1.58,-9.97,1,0,0,1
210,1563.42,1561.65,-1.76,-0.76,-1.34,1.23,-10.18,1,0,0,1
211,1563.51,1561.65,-1.76,-0.76,-1.1,1.51,-10.04,1,0,0,1
212,1563.7,1561.67,-1.75,-0.75,-1.53,1.82,-9.91,1,0,0,1
213,1563.32,1561.65,-1.77,-0.76,-1.41,1.18,-10.14,1,0,0,1
214,1563.22,1561.62,-1.78,-0.76,-1.59,1.26,-10.09,1,0,0,1
215,1563.42,1561.61,-1.79,-0.76,-1.48,1.55,-10.28,1,0,0,1
216,1563.7,1561.63,-1.77,-0.76,-1.43,1.56,-9.75,1,0,0,1
217,1563.61,1561.64,-1.77,-0.76,-1.11,1.42,-10.25,1,0,0,1
218,1563.51,1561.64,-1.77,-0.76,-1.52,1.72,-10.02,1,0,0,1
219,1563.61,1561.66,-1.76,-0.76,-1.21,1.35,-10.12,1,0,0,1
220,1563.99,1561.71,-1.73,-0.75,-1.07,1.14,-10.19,1,0,0,1
221,1563.8,1561.74,-1.71,-0.74,-1.68,1.83,-9.93,1,0,0,1
222,1563.03,1561.68,-1.75,-0.75,-1.19,0.99,-10.22,1,0,0,1
223,1563.32,1561.65,-1.77,-0.76,-1.28,1.26,-10.21,1,0,0,1
224,1563.22,1561.62,-1.78,-0.76,-1.43,1.6,-10.12,1,0,0,1
225,1563.03,1561.57,-1.82,-0.77,-0.82,1.25,-10.24,1,0,0,1
226,1563.03,1561.52,-1.84,-0.78,-1.59,1.36,-10.05,1,0,0,1
227,1563.9,1561.57,-1.81,-0.77,-1.32,1.31,-10.12,1,0,0,1
228,1563.32,1561.55,-1.82,-0.77,-1.16,1.49,-10.04,1,0,0,1
229,1563.32,1561.54,-1.83,-0.77,-1.1,1.2,-10.18,1,0,0,1
230,1563.8,1561.58,-1.8,-0.77,-1.23,1.39,-10.12,1,0,0,1
231,1563.22,1561.55,-1.81,-0.77,-1.52,1.88,-9.87,1,0,0,1
232,1563.42,1561.54,-1.82,-0.77,-1.21,1.02,-10.3,1,0,0,1
233,1563.32,1561.53,-1.82,-0.77,-1.29,0.97,-10.27,1,0,0,1
234,1563.51,1561.54,-1.82,-0.77,-1.16,1.66,-10.02,1,0,0,1
235,1563.61,1561.56,-1.8,-0.76,-2.21,1.92,-10.07,1,0,0,1
236,1563.7,1561.58,-1.79,-0.76,-0.52,0.98,-10.25,1,0,0,1
237,1563.42,1561.58,-1.79,-0.76,-1.43,1.41,-9.88,1,0,0,1
238,1563.42,1561.57,-1.79,-0.76,-1.03,1.23,-10.17,1,0,0,1
239,1563.99,1561.63,-1.76,-0.75,-1.48,0.97,-10.29,1,0,0,1
240,1563.9,1561.68,-1.72,-0.74,-2.12,2.26,-9.31,1,0,0,1
241,1563.7,1561.7,-1.72,-0.74,-0.72,1,-10.35,1,0,0,1
242,1563.61,1561.71,-1.71,-0.74,-1.64,1.81,-9.85,1,0,0,1
243,1563.9,1561.75,-1.69,-0.73,-1.34,1.57,-10.04,1,0,0,1
244,1563.8,1561.78,-1.67,-0.73,-1.05,1.54,-10.13,1,0,0,1
245,1563.7,1561.8,-1.67,-0.73,-1.46,1.38,-9.93,1,0,0,1
246,1564.09,1561.85,-1.64,-0.72,-1.88,1.39,-9.92,1,0,0,1
247,1563.8,1561.87,-1.63,-0.72,-1.2,1.08,-10.17,1,0,0,1
248,1563.9,1561.91,-1.62,-0.72,-1.88,2.11,-9.84,1,0,0,1
249,1563.7,1561.91,-1.62,-0.72,-1.05,1.02,-10.41,1,0,0,1
250,1563.9,1561.94,-1.61,-0.72,-1.22,0.97,-10.18,1,0,0,1
251,1563.42,1561.91,-1.63,-0.72,-1.87,2.37,-9.74,1,0,0,1
252,1563.42,1561.88,-1.65,-0.73,-1.61,1.31,-10.12,1,0,0,1
253,1563.8,1561.9,-1.64,-0.73,-1.7,1.53,-10.01,1,0,0,1
254,1564.18,1561.96,-1.61,-0.72,-1.48,1.56,-9.98,1,0,0,1
255,1563.61,1561.95,-1.63,-0.73,-0.93,1.38,-10.15,1,0,0,1
256,1563.99,1561.98,-1.61,-0.72,-1.86,1.53,-10.01,1,0,0,1
257,1563.42,1561.95,-1.64,-0.73,-1.53,1.56,-9.96,1,0,0,1
258,1563.61,1561.94,-1.65,-0.73,-2.13,1.67,-9.88,1,0,0,1
259,1563.8,1561.95,-1.65,-0.73,-1.57,1.76,-10,1,0,0,1
260,1563.99,1561.98,-1.63,-0.73,-1.16,1.53,-10.18,1,0,0,1
261,1563.9,1561.99,-1.63,-0.73,-1.36,1.22,-10.27,1,0,0,1
262,1563.99,1562.02,-1.62,-0.73,-1.09,0.74,-10.26,1,0,0,1
263,1563.8,1562.03,-1.62,-0.73,-1.63,1.77,-9.91,1,0,0,1
264,1563.7,1562.02,-1.63,-0.73,-1.48,2.01,-9.96,1,0,0,1
265,1563.51,1561.99,-1.65,-0.74,-2.01,2.04,-9.86,1,0,0,1
266,1563.61,1561.97,-1.67,-0.74,-1.56,1.23,-10.16,1,0,0,1
267,1563.8,1561.98,-1.67,-0.75,-1.27,1.08,-10.2,1,0,0,1
268,1563.8,1561.98,-1.67,-0.75,-1.87,2.14,-9.75,1,0,0,1
269,1564.18,1562.03,-1.65,-0.74,-1.64,1.76,-9.9,1,0,0,1
270,1563.7,1562.02,-1.66,-0.74,-1.27,1.13,-10.13,1,0,0,1
271,1563.7,1562.01,-1.67,-0.75,-1.82,1.41,-10.05,1,0,0,1
272,1563.61,1561.99,-1.69,-0.75,-1.5,1.75,-9.98,1,0,0,1
273,1564.18,1562.03,-1.66,-0.74,-2.04,1.42,-9.69,1,0,0,1
274,1563.51,1562,-1.69,-0.75,-1.93,1.43,-10.02,1,0,0,1
275,1563.42,1561.96,-1.71,-0.76,-1.66,1.7,-9.98,1,0,0,1
276,1564.09,1561.99,-1.7,-0.75,-1.7,1.58,-9.94,1,0,0,1
277,1564.09,1562.03,-1.68,-0.75,-1.88,1.53,-10.03,1,0,0,1
278,1563.8,1562.02,-1.69,-0.75,-1.3,1.54,-10.01,1,0,0,1
279,1563.99,1562.04,-1.68,-0.75,-1.86,1.6,-9.97,1,0,0,1
280,1563.99,1562.06,-1.67,-0.74,-1.62,1.67,-9.77,1,0,0,1
281,1563.7,1562.05,-1.68,-0.75,-1.49,1.19,-10,1,0,0,1
282,1563.32,1561.99,-1.72,-0.76,-1.76,1.77,-9.93,1,0,0,1
283,1563.32,1561.93,-1.75,-0.77,-1.57,1.38,-10.01,1,0,0,1
284,1563.99,1561.96,-1.74,-0.76,-1.74,1.56,-9.94,1,0,0,1
285,1563.7,1561.94,-1.75,-0.77,-1.68,1.62,-10.07,1,0,0,1
286,1563.42,1561.9,-1.78,-0.77,-1.5,1.38,-10.08,1,0,0,1
287,1563.32,1561.85,-1.81,-0.78,-1.59,1.47,-10.03,1,0,0,1
288,1563.61,1561.84,-1.81,-0.78,-1.32,1.69,-10.02,1,0,0,1
289,1563.99,1561.86,-1.8,-0.77,-1.73,1.6,-9.94,1,0,0,1
290,1563.9,1561.88,-1.79,-0.77,-1.77,1.37,-10.06,1,0,0,1
